customer_id,persona,upi_monthly_inflow_avg,upi_inflow_volatility,upi_active_days_per_month,gst_monthly_turnover,gst_filing_consistency,utility_payment_regularity,utility_avg_delay_days,telecom_recharge_frequency,telecom_recharge_consistency,ecommerce_txn_frequency,ecommerce_return_rate,mobility_active_days,mobility_distance_trend,existing_bureau_flag,existing_bureau_score_partial,months_of_data_available,num_sources_available,default_label
59a77f14-3146-4d8c-a3e5-1bd4c7860c73,Small Merchant,176730.53,0.2394,27,399430.91,0.8736,0.875,4.67,,,9.61,0.1164,25.29,0.2023,False,,26,5,0
74b3b09d-535c-4b37-95a6-b094d597c72e,Gig Worker,51583.45,0.3399,24,,,,,3.45,0.8341,,,24.13,0.1579,False,,25,3,0
d0d67db8-378e-4a88-9bec-e39a5cfe0752,Small Merchant,54928.65,0.4856,21,153227.93,0.4672,0.5817,16.42,,,1.58,0.217,13.63,-0.0937,True,526.0,12,5,1
c71dbc59-dcbc-4ca8-9cd0-199ec4e512b1,Gig Worker,33162.13,0.3832,22,,,,,2.92,0.6543,,,21.27,0.1126,False,,22,3,0
c4cbd923-0422-4c30-bc19-d24b7c861863,Small Merchant,167036.04,0.2075,25,336228.18,0.8251,0.8144,6.03,,,8.84,0.0939,,,True,707.0,27,4,0
cc608d89-698f-4685-92bf-b31179c90709,Informal/Rural Worker,17530.81,0.444,14,,,0.672,8.68,,,,,,,False,,14,2,1
556860d2-43a6-4894-8876-6d0b863766da,Small Merchant,110634.05,0.3549,24,257012.89,0.6949,0.6843,10.91,2.72,0.6866,4.16,0.1471,18.52,0.0089,False,,22,6,0
2467535f-c5d1-48a9-853b-5374a92a2d31,Small Merchant,132390.9,0.3462,24,295328.41,0.7535,,,,,6.34,0.1727,,,False,,19,3,0
85cd42ae-c61a-435d-9f85-a527d07ef838,First-time Borrower,57469.17,0.2385,18,,,0.6129,9.91,2.27,0.5868,4.87,0.1915,,,True,646.0,19,4,0
e12c45d2-456c-4185-979c-156d453005c8,Informal/Rural Worker,19541.84,0.4926,8,,,,,2.29,0.5909,,,,,False,,11,2,0
635d4b40-8f2c-4d26-b888-2c193a55181a,Small Merchant,58129.76,0.4972,22,154345.03,0.5946,0.5846,14.95,1.82,0.4516,1.83,0.1929,,,False,,17,5,0
1d53e1ec-7629-46e6-af2e-44675915e978,Gig Worker,48818.54,0.2527,27,,,,,3.28,0.8254,,,25.83,0.1672,False,,27,3,0
72209f61-36fa-4a8c-a275-242e5fc1d0a8,Gig Worker,26961.72,0.3629,21,,,,,2.71,0.5871,,,18.59,0.0058,False,,17,3,0
ff629f81-ee55-45e9-a7e6-e3511ffbe0c2,Informal/Rural Worker,18103.1,0.5043,15,,,0.7581,7.4,2.2,0.7108,,,,,False,,24,3,0
bbf0792a-68d5-4d17-9a19-bcc00fe665e3,Informal/Rural Worker,16591.33,0.5084,14,,,0.5688,10.41,1.93,0.6501,,,,,False,,17,3,0
f1bdf4e5-0b41-490f-b8f4-2f5a9cdc2579,Gig Worker,37776.85,0.3164,24,,,,,2.88,0.7043,,,20.47,0.0342,False,,19,3,0
d3be5749-8e6f-4c4c-ad2c-965f396c5606,First-time Borrower,52310.51,0.1725,17,,,0.6284,10.13,,,,,,,True,640.0,20,2,0
50f9c1ec-ef40-454d-8036-6795ac3723ca,Small Merchant,34586.87,0.4744,17,88534.35,0.4535,0.4631,18.23,,,2.42,0.2374,,,True,444.0,8,4,0
0932792a-2f88-4534-878d-eaa14b196cfe,Informal/Rural Worker,19493.03,0.5656,15,,,0.6756,10.4,,,,,,,False,,21,2,0
ebcab866-9107-47e9-b1e9-74046557a7bc,Informal/Rural Worker,19176.35,0.4647,17,,,0.7879,4.52,2.29,0.7058,,,,,False,,26,3,0
46564df8-ce06-4dbe-a4d4-691d5686de02,First-time Borrower,74140.65,0.1567,27,,,0.7981,5.86,2.72,0.8861,,,,,False,,29,3,0
c1e9da69-ea61-428f-a0ff-5aa846d793ed,First-time Borrower,68509.96,0.1922,26,,,0.745,1.25,2.57,0.8856,7.48,0.1281,23.78,0.1741,True,741.0,21,5,0
80a00596-a836-4344-bb72-1401e7b5aaee,Gig Worker,30566.01,0.4679,21,,,0.6356,12.07,1.85,0.5752,,,18.88,0.0806,False,,15,4,0
bf619e9b-5b62-49ad-8976-2eba1173d4cc,Informal/Rural Worker,21058.69,0.4232,16,,,0.7204,6.88,2.66,0.636,,,,,False,,17,3,0
28306dd9-2088-41de-bfe2-162f78eed64b,Small Merchant,91447.18,0.4471,23,182794.56,0.5366,0.5423,9.16,,,4.45,0.2033,,,False,,8,4,1
cfd26809-9df6-471f-90e2-c2f142b24e6c,Small Merchant,96822.44,0.4337,26,216113.97,0.623,0.6234,10.42,1.1,0.6163,5.4,0.2337,,,False,,17,5,0
6e9830ae-49bc-4890-9978-787459669329,Gig Worker,42517.4,0.2865,23,,,0.7275,7.88,2.31,0.758,,,19.99,0.0933,False,,16,4,1
b5ed9cb9-5bf1-40c0-a069-3628fcfe3952,Gig Worker,47382.76,0.3,25,,,,,2.61,0.7129,,,23.06,0.2054,False,,23,3,0
d19359f5-7c9c-44da-878e-7ca7a4439bf5,Informal/Rural Worker,23941.92,0.5137,19,,,0.8092,4.41,2.86,0.7206,,,,,False,,21,3,0
f2f17fe0-ac6d-479d-8d70-848e09d319a6,Gig Worker,44509.61,0.2486,26,,,,,2.57,0.7326,,,28.51,0.1031,False,,30,3,0
f58901cd-11f2-41f5-9780-e2537738d64c,Gig Worker,38050.87,0.3463,24,,,,,2.61,0.7281,,,21.43,0.0561,True,651.0,28,3,0
b8451122-d150-4702-99fd-935ad31fe53f,Gig Worker,32546.67,0.4157,21,,,0.5384,10.27,2.39,0.5425,,,21.33,-0.0342,False,,17,4,0
07da9ce5-4970-4d7c-9720-b6b29cff2835,First-time Borrower,53798.89,0.1358,20,,,0.6435,9.51,2.41,0.6513,,,,,False,,15,3,0
7d3fcc74-e5b6-49cf-87d7-363c7ec3bf64,Gig Worker,29900.23,0.3684,18,,,,,1.64,0.6787,,,14.85,0.0293,False,,17,3,0
7a741999-f306-4c33-9481-c8970b93599d,Informal/Rural Worker,29418.21,0.1991,20,,,0.9206,0.0,3.31,0.9015,,,,,False,,28,3,0
0e64ea87-e5b3-4e2a-88b4-e0bc716274d6,First-time Borrower,51814.55,0.2498,19,,,0.6924,13.03,2.15,0.7092,,,,,True,587.0,22,3,0
ef02293e-2cb2-431c-9c30-d08230cb9c2c,Informal/Rural Worker,30781.57,0.3713,18,,,0.8789,2.34,2.88,0.7536,,,,,False,,26,3,0
9bb4f34e-3320-45a8-943c-a2343436d45d,Informal/Rural Worker,23472.05,0.426,18,,,0.8502,2.94,2.81,0.7395,,,,,False,,21,3,0
fb293155-3146-40b7-8afc-8dcd55e437df,Small Merchant,138473.54,0.2126,24,318448.31,0.7351,0.7417,10.2,,,7.28,0.2001,,,False,,23,4,0
e0bd271d-5466-4bc5-8df0-8546e45204e5,Informal/Rural Worker,15569.51,0.5869,10,,,0.6413,11.88,1.81,0.5734,,,,,False,,15,3,0
c5547488-e7e1-41eb-90db-a56653b81452,Informal/Rural Worker,21955.26,0.4417,12,,,0.6069,9.75,1.85,0.7076,,,,,False,,19,3,1
cc8ae2d3-d259-495b-b060-7cc7ee9b210d,Small Merchant,95839.62,0.4268,23,247255.96,0.6468,0.7085,15.91,,,5.16,0.2354,,,False,,17,4,0
18188cad-1d29-41e8-9bc7-51488d5963fc,First-time Borrower,47558.15,0.3855,15,,,0.6479,15.82,1.91,0.4926,,,,,True,520.0,11,3,0
19996e05-a744-4520-9315-5c50a5eb4750,Gig Worker,35394.09,0.3834,20,,,,,2.35,0.5789,5.08,0.1255,20.83,0.1054,False,,16,4,0
e44bd899-64ea-47de-8e76-f8193b75a9bf,Gig Worker,43941.5,0.3672,20,,,,,3.46,0.897,,,22.71,0.0782,False,,22,3,0
3949d6d2-f2b3-4f94-9b97-91fc63d1ba18,Small Merchant,128517.03,0.3792,25,264458.64,0.7874,0.6664,5.82,,,7.47,0.0981,,,False,,24,4,0
0ac7d0bc-302b-496a-8b0c-246a4b0aa399,Gig Worker,12833.76,0.5101,17,,,,,0.95,0.3903,,,12.49,-0.0377,False,,7,3,0
0d8116cc-1869-4e7b-9fe3-c845b3c32544,Gig Worker,35983.78,0.3425,19,,,,,2.25,0.6731,,,20.13,0.033,False,,22,3,0
6f8e40f4-21c9-446a-b619-da5dd91fd390,Gig Worker,46942.55,0.3695,26,,,,,2.7,0.7693,7.3,0.1399,28.09,0.0802,True,715.0,27,4,1
b3dd9cb0-99ee-4209-a3b0-d704bb1bcb92,Informal/Rural Worker,15192.69,0.6016,11,,,0.5231,15.8,1.47,0.4749,,,,,False,,12,3,0
ffc976a1-936a-407d-8684-c84bceb37ac8,First-time Borrower,49337.28,0.2097,19,,,0.7371,5.8,,,,,,,True,677.0,17,2,0
35e5241a-465f-40a3-85a1-fc6ee034e15d,Small Merchant,160288.82,0.2697,26,272531.23,0.8139,0.8245,9.29,,,7.5,0.1442,22.23,-0.0071,False,,24,5,0
c944191b-626a-49ab-9641-602faa6b4a8a,Informal/Rural Worker,16222.39,0.4556,15,,,0.6608,11.81,1.49,0.6025,,,,,False,,18,3,0
c3a527e5-b769-45bd-8c50-3e103d0a77fb,First-time Borrower,49981.58,0.2188,21,,,0.6846,11.62,2.39,0.6533,7.2,0.2279,,,True,612.0,18,4,0
55b8ff9f-27f0-4cd4-a305-6f0f79ca28ea,First-time Borrower,67372.3,0.222,20,,,0.8318,6.52,2.75,0.7926,,,24.02,0.0351,True,728.0,23,4,0
571dd2b7-ad76-4ae2-9a07-57faed7f76d7,Informal/Rural Worker,29806.33,0.4716,18,,,0.8143,5.15,3.24,0.931,,,,,False,,30,3,0
3aabf56d-6e5d-47d6-89bf-d8f7c9c067e8,First-time Borrower,56800.43,0.1853,19,,,0.6755,11.28,2.44,0.8166,,,,,False,,23,3,0
e58b38a4-0872-48f5-819c-70985e22d271,Small Merchant,77781.22,0.4279,20,184322.28,0.517,0.5266,12.89,,,3.66,0.2025,,,True,519.0,15,4,1
aca7d12b-f896-4e77-9bc9-cdf33f1f721e,Informal/Rural Worker,7850.66,0.5772,13,,,0.6097,11.69,1.37,0.6177,,,,,False,,14,3,0
667d8edc-18be-4da4-93ce-ba21fb46d539,Small Merchant,90309.64,0.4479,22,173448.87,0.6728,0.6917,7.27,,,3.86,0.1847,,,False,,12,4,1
dfd15407-1f02-42bd-a9e2-ea5bdd87982f,Gig Worker,31318.05,0.3804,19,,,0.5914,12.43,1.7,0.6044,4.39,0.1516,17.92,0.0237,True,595.0,16,5,0
c85dd028-263b-4981-a91e-0e56147bb5e7,First-time Borrower,66648.05,0.166,21,,,0.8363,5.06,3.36,0.8507,,,,,True,719.0,28,3,0
dbca5df5-b288-4233-99a8-a5dcaf93750f,Informal/Rural Worker,24119.92,0.3252,14,,,0.7961,7.5,2.55,0.8195,,,,,False,,25,3,1
36c4ab70-8583-4b93-85da-9c4655403ba6,Informal/Rural Worker,21043.43,0.3719,10,,,0.5789,11.56,,,,,,,False,,14,2,0
ba2feb93-cfbd-44ef-b7d1-ffef1df41cd1,Informal/Rural Worker,21983.73,0.3203,17,,,,,2.74,0.8063,,,,,False,,21,2,0
3f3068ca-bfa9-4a56-9812-25dece36ad5c,First-time Borrower,53282.75,0.2075,21,,,0.6676,8.75,,,,,,,True,641.0,25,2,0
8333d8c2-a4f0-457c-b079-ef8054483ecf,First-time Borrower,41465.95,0.2456,15,,,0.6706,8.64,2.25,0.5,,,,,True,551.0,11,3,1
32d73924-8791-46d9-be6c-90d140e0a778,Informal/Rural Worker,15477.95,0.5777,12,,,0.6041,10.39,2.47,0.639,,,,,False,,14,3,0
faf2a5a6-0163-4743-b329-cec51ddb7c1e,Informal/Rural Worker,20206.07,0.5008,15,,,,,2.0,0.656,,,,,False,,16,2,0
9f10e8bb-63aa-4fad-b539-013fd4a096d0,First-time Borrower,91487.82,0.1267,27,,,0.9124,0.0,3.56,0.9318,,,,,True,807.0,31,3,0
28912149-981d-4b8a-bd89-3bdbfc5d320f,Informal/Rural Worker,18821.5,0.6143,14,,,0.6784,11.77,2.34,0.5722,,,,,False,,14,3,0
862c4368-751d-46a0-a454-7f2d59907d83,Gig Worker,30700.67,0.429,24,,,,,1.61,0.5602,5.82,0.1527,21.7,0.0008,False,,20,4,0
f5a588a4-06e9-48df-9183-5e4c5251f7d4,Gig Worker,38794.43,0.4642,22,,,0.7234,8.22,2.58,0.6341,,,22.11,-0.0055,False,,14,4,0
ad8e86a4-0062-4c82-ac67-0e97950f04fd,Small Merchant,170574.54,0.3139,26,248773.47,0.7746,0.8361,6.39,,,,,22.2,0.0304,False,,22,4,0
9a5fc3a9-761c-446e-b5ad-51fe136d30b1,Gig Worker,27118.46,0.4156,17,,,0.5924,17.24,1.39,0.5745,3.12,0.2439,14.1,-0.0838,False,,3,5,0
99befd46-f005-4a9c-8b4f-c3f9a24af8b2,First-time Borrower,44199.66,0.2139,15,,,0.6807,11.58,2.32,0.6854,6.28,0.1688,,,True,608.0,16,4,0
824772c3-6110-4aa9-bb74-fbda7c4ed014,Small Merchant,138628.79,0.3014,23,299705.0,0.7743,,,,,6.39,0.1689,,,False,,25,3,1
d46c70cd-6ba2-47e6-acda-e0051e74c4c9,Gig Worker,24952.61,0.4217,21,,,,,1.79,0.6931,,,14.96,0.0263,False,,14,3,0
0ac4f180-0d8f-4362-b873-131bdafc8851,Gig Worker,29109.86,0.4688,20,,,,,1.37,0.529,,,17.2,-0.0617,False,,16,3,1
d91d69ac-29e9-4383-94d6-440fe109644e,Gig Worker,40872.86,0.3607,25,,,,,2.5,0.8455,9.09,0.1097,21.55,-0.0252,False,,24,4,0
3cb27f08-8c74-455d-987c-1fe8271307c2,Small Merchant,149682.6,0.1832,27,377459.07,0.8807,0.8805,5.6,,,5.59,0.0968,,,False,,28,4,0
ca49c4ea-5cc8-4f2a-8e6f-af9f1464224d,First-time Borrower,69193.85,0.1465,23,,,0.7542,4.87,,,,,,,True,683.0,22,2,0
efc5bd75-54fd-4af7-a931-18d48a8d62b2,First-time Borrower,69122.44,0.2462,16,,,0.6894,16.62,,,5.06,0.148,20.7,-0.0276,True,629.0,17,4,0
a02cd7f6-6097-447f-8d0b-e60df4888de9,Small Merchant,145509.89,0.244,21,328995.24,0.7683,0.6976,6.34,,,7.04,0.0854,,,False,,21,4,0
07c2801a-32c9-4c44-98d9-b3e72e2215e3,Small Merchant,156445.93,0.382,26,339607.21,0.8441,0.7702,2.79,,,7.7,0.1826,,,False,,26,4,0
720d7219-a969-47db-9ece-d3b6e88b931b,Informal/Rural Worker,16504.98,0.6683,7,,,0.5354,12.52,1.65,0.4899,,,,,False,,12,3,1
5fdab28d-3f8b-4643-aef4-8985cf425c2f,Small Merchant,122438.87,0.387,25,283286.49,0.6969,0.6712,8.48,,,6.22,0.2062,,,False,,18,4,0
5f12ff18-8373-4fa6-9098-8cba1b95f030,Gig Worker,22283.54,0.3242,23,,,,,1.71,0.638,,,20.12,0.0206,False,,18,3,1
5c5b1d9a-c75a-4b7d-9497-c8edaff8d790,First-time Borrower,58183.93,0.1573,18,,,0.7283,6.69,,,6.39,0.0865,,,True,705.0,23,3,0
d257227b-75d2-4f02-b11a-94e971bc58a9,Gig Worker,52833.41,0.2513,28,,,,,2.94,0.913,,,22.5,0.1333,False,,30,3,0
80a5132f-6fa9-4401-9e30-3234d4bff480,Gig Worker,36314.56,0.3623,23,,,,,2.16,0.6297,,,17.01,-0.0512,False,,20,3,0
c340f0f2-7277-479e-9009-711931873c31,First-time Borrower,68471.34,0.1416,20,,,0.8978,3.6,2.56,0.8445,,,,,False,,26,3,0
3cd98d3c-9b06-4513-80b7-2f24a5cf6c17,Informal/Rural Worker,21677.24,0.4913,12,,,0.6034,10.94,1.87,0.6434,,,,,False,,22,3,0
24e8b0b5-38fe-4cae-b1d7-bdc779fbd02e,Gig Worker,38207.53,0.4603,23,,,0.6859,5.84,,,,,19.37,0.0836,False,,20,3,0
8f17c7e6-fc29-475f-bb12-9525812c6528,Small Merchant,113071.63,0.339,24,307588.16,0.7356,0.6673,12.66,,,7.76,0.1534,,,False,,18,4,0
9d715d52-a373-4e16-97b7-3351a8a22da9,Small Merchant,77134.23,0.4521,22,121739.01,0.7003,0.5274,14.12,1.61,0.5225,4.77,0.1767,,,False,,12,5,0
2a7935f9-56d6-4d01-ab73-39956e890c3c,Gig Worker,36256.28,0.4019,21,,,,,1.64,0.6151,,,18.67,-0.0102,False,,19,3,0
f3466656-fa64-4aa4-bdfa-794cbed94170,Gig Worker,29676.02,0.4843,21,,,,,1.81,0.5507,,,16.86,-0.0517,True,591.0,11,3,0
f9f6aa51-acf6-485c-9280-51b62276dd4a,Small Merchant,135235.81,0.4,23,349827.86,0.7318,0.6803,6.82,,,4.96,0.0629,,,True,697.0,19,4,0
67ce9d8c-897f-43ca-8cf0-a49f97e580c2,Gig Worker,41727.05,0.2945,24,,,0.7753,1.85,2.91,0.8365,,,22.64,0.0545,False,,20,4,0
ea047378-b511-4677-8db6-b8069e1069b4,Informal/Rural Worker,19933.31,0.5261,10,,,,,,,,,,,False,,18,1,1
b24de6af-01e9-4282-ab5e-60b95f0690a8,Gig Worker,36151.76,0.3242,23,,,,,2.2,0.7198,,,16.91,0.0099,False,,21,3,0
c8c7242e-34f3-4d39-a852-3da6bafa1319,Small Merchant,165442.63,0.2828,27,356686.2,0.858,0.7177,6.38,,,6.91,0.1153,,,False,,24,4,0
22eea6e0-e2f7-4d59-b80a-4f9ade729d85,First-time Borrower,61248.62,0.2343,21,,,0.6631,6.75,,,,,,,False,,20,2,0
937f25ab-d2f8-4a5b-90e2-61b36118592c,First-time Borrower,70223.26,0.0514,22,,,0.8768,6.28,,,9.33,0.1258,,,True,683.0,21,3,0
0ba10753-a63f-410a-a0e4-7f274563300e,First-time Borrower,52513.9,0.3165,18,,,,,,,6.18,0.1775,,,True,641.0,21,2,0
baaeff78-58c5-4412-bffd-563bd82dc07b,Small Merchant,124497.03,0.2705,23,327699.27,0.775,0.6104,3.34,,,7.26,0.136,,,False,,27,4,0
f7ccdeaf-fbb0-4506-8a40-05b74f55ea84,First-time Borrower,65681.79,0.1931,22,,,0.7663,5.97,2.05,0.5968,6.01,0.1213,,,True,632.0,22,4,0
6d3c1802-7098-4418-9d88-46f4cae42e73,Informal/Rural Worker,18843.19,0.4908,14,,,0.4969,14.3,1.76,0.6469,,,,,False,,17,3,0
14e9ccec-eacc-4383-98bf-c62145fd92ba,Small Merchant,102033.47,0.3944,21,,,0.6341,13.97,1.8,0.5471,2.51,0.2277,,,False,,10,4,1
3abe507a-1ba4-4160-b187-82357e33a571,First-time Borrower,59378.99,0.218,16,,,,,2.06,0.6928,7.31,0.1418,,,True,601.0,23,3,0
2052c3f6-4630-4d37-8784-e7909b8d6708,Gig Worker,32637.74,0.3337,21,,,0.6431,6.6,2.24,0.7273,5.39,0.2441,14.7,0.0533,False,,16,5,0
c2a53db3-0a11-45e4-bab3-56fa4657a6cf,First-time Borrower,45336.19,0.2541,13,,,0.6376,8.54,,,,,,,True,570.0,19,2,0
29ce49ac-73bc-4a95-8a1d-ebdeede58202,Informal/Rural Worker,27635.68,0.398,17,,,0.8422,5.93,3.36,0.7806,,,,,False,,25,3,0
56d1943d-f3d4-440b-bd65-b93a7e011b39,Gig Worker,45037.63,0.247,26,,,0.8501,6.16,2.53,0.7469,,,21.21,0.1074,False,,24,4,0
4042f270-dfaf-4cb0-bb77-a8e1609e6299,Gig Worker,39181.1,0.2422,24,,,0.8117,4.94,,,,,19.7,0.0377,False,,25,3,0
4cc8030a-0fe4-4619-8786-fe706d26ee9c,Gig Worker,17177.49,0.4289,14,,,,,0.85,0.5244,,,16.49,-0.1713,False,,12,3,0
5a2a2dd3-7438-485f-bc88-6d2dd1e44024,Small Merchant,147703.21,0.316,24,273361.65,0.7876,0.8895,5.14,,,6.32,0.1365,,,True,640.0,22,4,0
b62ea09d-5ece-4fff-a308-e9116e4f5c02,Gig Worker,28646.56,0.3963,21,,,,,1.65,0.606,3.41,0.2057,20.39,0.0048,False,,16,4,0
6ab6a702-34c7-4f8b-9694-a3515d2328d3,First-time Borrower,59127.26,0.2019,20,,,0.8155,10.18,2.16,0.7961,,,,,True,644.0,14,3,0
3ba63ece-00b0-4e80-a100-950ab32afc91,Small Merchant,74773.77,0.4195,20,133500.43,0.5126,0.6198,14.51,,,3.52,0.232,,,False,,10,4,0
be7b635d-5092-4dd6-8889-87bafd5759f5,Informal/Rural Worker,11591.21,0.4108,9,,,0.5976,10.5,2.3,0.5854,,,,,False,,11,3,0
ba897f5e-f03d-4152-b611-937af06b3dd3,First-time Borrower,59975.72,0.2444,21,,,0.6844,9.28,2.68,0.6354,,,,,True,627.0,23,3,0
c0e41680-109b-4056-b26c-70e8f3c23064,First-time Borrower,52819.04,0.1568,20,,,0.7245,12.21,,,,,,,True,675.0,19,2,0
bc6f3ae0-e4ca-42a3-80bf-4910d4c62f7e,Informal/Rural Worker,18688.84,0.4497,14,,,0.6984,10.98,2.3,0.7329,,,,,True,553.0,14,3,1
f3b234b1-09a4-41ea-99c4-fc8aa8c9be03,Gig Worker,44971.08,0.2678,24,,,,,3.38,0.7217,,,24.01,0.1165,False,,25,3,0
02d3c15a-5e4b-48f7-a4a1-177e9fb07162,Gig Worker,31263.05,0.3052,22,,,,,,,,,17.59,-0.0332,False,,23,2,0
dced3ae1-d69e-476a-9421-e7c5d4cd4e05,First-time Borrower,61656.39,0.1693,21,,,0.7116,8.94,,,5.82,0.1567,,,False,,22,3,0
9f346d91-8e98-4a06-a55d-f42cabc9748b,Informal/Rural Worker,19673.32,0.5712,9,,,0.586,8.11,1.58,0.5141,,,,,False,,10,3,0
5448609e-f0c1-4e1e-bf81-7e7f7e170568,Small Merchant,113865.32,0.34,24,292071.66,0.7988,0.7713,10.82,2.69,0.7348,6.34,0.1887,,,False,,22,5,0
53e36672-e6ce-4ccf-a1d5-9ef18cea2713,First-time Borrower,57401.34,0.2113,20,,,0.693,7.29,,,5.99,0.1205,,,True,683.0,19,3,0
d2061dfe-ecd1-4c0d-8149-8cf393b1a49d,Informal/Rural Worker,23285.81,0.5173,15,,,0.7369,9.04,2.19,0.662,,,,,False,,18,3,0
c9ef26bd-2f16-4b3e-8261-4f991d9fa697,Gig Worker,36386.32,0.3418,24,,,0.766,4.09,2.47,0.7303,,,22.64,0.0546,False,,21,4,0
ad61c651-de4a-4480-a870-7af248da891b,Informal/Rural Worker,25518.28,0.3572,17,,,0.787,5.88,2.45,0.7329,,,,,False,,19,3,0
7c87a374-7ae8-4956-a007-9e332b61937a,Gig Worker,38309.13,0.3339,22,,,,,1.77,0.5677,,,17.8,0.1138,False,,20,3,0
857b591c-117e-4b1f-b1f8-f5d5fc809f51,First-time Borrower,72788.33,0.1018,23,,,0.6811,3.04,,,,,,,False,,22,2,0
239a0254-4000-41a9-8b20-27c4dd7b91dd,Informal/Rural Worker,19779.79,0.4866,13,,,0.642,14.28,2.23,0.6108,,,,,False,,17,3,0
52be9ca0-8d69-4c43-8ff1-9448bc2d0cb5,Small Merchant,74441.26,0.3189,21,132730.92,0.694,0.6435,12.93,,,,,,,True,543.0,10,3,1
7677c5d9-73b1-44eb-98b6-49d8dfa979a0,First-time Borrower,50840.0,0.1684,22,,,0.6617,6.94,,,6.68,0.165,,,True,681.0,14,3,0
9f9bfc2b-96b1-4f6a-bcc5-2a1fb41f6870,First-time Borrower,66114.06,0.09,23,,,0.7836,3.85,,,,,,,False,,29,2,0
f50abb99-f453-4cac-a8a3-c03b4d332eb2,Small Merchant,81334.26,0.4183,22,156969.4,0.739,0.5358,14.59,,,3.43,0.1997,,,False,,16,4,1
4a430a55-6738-4db2-b3a0-ccef1c21144a,Small Merchant,176777.97,0.209,25,336928.13,0.9612,0.7588,2.54,,,9.31,0.1064,,,False,,25,4,0
0027f12c-050b-47f7-8638-7278cb783f3b,Small Merchant,96054.36,0.2804,24,194757.84,0.6231,0.6451,12.71,,,5.18,0.2396,,,True,592.0,11,4,1
2cd67e4b-cd24-4577-b5fb-1159de06b1e7,Gig Worker,31618.77,0.3304,23,,,,,2.72,0.6978,5.62,0.1931,15.21,0.1414,False,,17,4,0
6a5abe5e-a6b2-4978-ab25-8f42ec79b6b4,Gig Worker,22248.34,0.3618,19,,,0.5912,10.09,1.91,0.661,6.29,0.2568,16.56,-0.0157,True,600.0,10,5,1
272e74c3-210b-4a90-aec9-d6cfae744146,Small Merchant,160504.65,0.2715,26,309591.91,0.7076,,,,,7.12,0.1397,,,False,,26,3,0
cecd1d8a-1e0b-46ba-8ac0-38e68f55c153,Informal/Rural Worker,26305.43,0.3666,18,,,0.7916,6.46,2.87,0.6937,,,,,False,,23,3,1
e18cfb22-8f85-47c8-814b-b0817bf1460e,Informal/Rural Worker,16638.61,0.5282,16,,,0.6791,8.92,2.07,0.664,,,,,True,670.0,18,3,0
aaf613d4-e139-427f-872f-f49e1a7fe75b,Small Merchant,149951.88,0.1848,28,316391.07,0.8777,0.8189,2.37,3.31,0.8972,8.64,0.0639,,,False,,24,5,0
c62c29fc-b26e-456e-90af-8298c5ea3789,Gig Worker,44915.22,0.2809,22,,,,,2.69,0.8252,,,22.5,0.1268,False,,26,3,0
4d70c4f5-4d24-439c-bdcf-4419735567db,Informal/Rural Worker,22786.86,0.3733,17,,,,,2.6,0.675,,,,,False,,21,2,0
3e76e90a-2b51-4486-9c81-445bd3164b7b,Gig Worker,31497.83,0.4321,20,,,0.5113,10.05,2.2,0.7246,,,21.32,0.1034,False,,16,4,1
8d9f61d7-ef2d-421b-a92f-ee0cccbedce6,Informal/Rural Worker,23864.14,0.5115,15,,,0.7187,5.14,2.24,0.6022,,,,,False,,17,3,0
94759640-b412-4671-912b-2afc30faa7b9,Gig Worker,34830.74,0.3505,21,,,0.587,12.18,2.09,0.5286,,,18.34,-0.0154,False,,17,4,0
274a16a4-c027-4101-b9d3-a264ada21985,Gig Worker,33527.08,0.42,21,,,,,1.8,0.607,,,18.0,0.0237,False,,11,3,0
85beee13-9a48-48a5-9a8b-57c10812255e,First-time Borrower,33711.64,0.2489,16,,,0.5884,11.82,1.86,0.5366,,,,,True,573.0,13,3,0
61dbe0ec-8dc4-41ef-a0cc-d5bdf15f7150,Small Merchant,95215.84,0.3025,24,227070.19,0.629,0.7006,9.71,2.65,0.6387,3.35,0.1578,,,False,,13,5,0
b922cd1d-6d36-4fb2-9620-2888fe85a9b7,Gig Worker,30862.27,0.3301,21,,,,,1.96,0.6322,,,15.13,0.0582,False,,19,3,1
9b001c67-273b-4627-a06b-6fe747f098f6,Gig Worker,28015.87,0.3985,22,,,,,2.44,0.7081,,,20.3,0.0829,False,,23,3,0
507926c3-8db7-4306-9eff-4dcd18e4f3fe,First-time Borrower,61802.54,0.1711,15,,,0.7579,5.78,1.84,0.6587,,,,,False,,21,3,0
1fc4ea69-b600-4680-872f-5e06f0b4fa99,Informal/Rural Worker,18719.06,0.5243,12,,,,,,,,,,,False,,14,1,0
1af267c2-94e0-4c33-993e-21a22729c642,Informal/Rural Worker,15654.1,0.5939,8,,,0.5133,12.51,2.15,0.4957,,,,,False,,13,3,1
0e343824-a639-4405-b4fb-bbc1055c4336,Informal/Rural Worker,15340.55,0.4462,11,,,0.5828,10.6,2.29,0.657,,,,,False,,19,3,0
a58f3826-37e3-48f6-90f8-5bbda4e8c541,Small Merchant,198844.52,0.1947,30,429271.12,0.9688,0.9345,2.22,,,9.28,0.0658,,,False,,30,4,0
3f69afb6-7dc7-427f-a4a8-ec01c1472c45,First-time Borrower,41107.31,0.2308,16,,,0.5108,10.63,,,6.27,0.1842,,,True,584.0,14,3,1
